observation_date,meteoname_with_id,subject_name,station_identifier,station_name,observation_ts,observation_period,presentweather,winddirection,windspeed,maximumwindgustspeed,airtemperature,dewpointtemperature,groundminimumtemperaturepast12hours
2022-01-01,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-01-01 15:00:00,15,,,0.0,,-50.9,-53.1,
2023-05-19,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-05-19 18:00:00,18,23.0,310.0,1.0,,0.9,0.9,
2023-05-27,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-05-27 18:00:00,18,,350.0,1.0,,0.7,-0.6,
2022-02-02,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-02-02 09:00:00,9,2.0,,0.0,,-35.6,-38.4,
2023-11-26,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-11-26 18:00:00,18,10.0,200.0,1.0,,-37.3,-41.2,
2024-08-09,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-08-09 21:00:00,21,,,0.0,,8.4,8.4,
2024-01-08,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-01-08 18:00:00,18,,,0.0,,-50.3,-55.8,
2023-10-31,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-10-31 21:00:00,21,71.0,240.0,2.0,,-13.3,-15.2,
2022-09-23,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-09-23 06:00:00,6,,80.0,2.0,,3.9,-4.8,
2022-04-28,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-04-28 15:00:00,15,,,0.0,,-7.6,-11.1,
2023-02-01,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-02-01 00:00:00,0,71.0,,0.0,,-40.3,-42.7,
