observation_date,meteoname_with_id,subject_name,station_identifier,station_name,observation_ts,observation_period,presentweather,winddirection,windspeed,maximumwindgustspeed,airtemperature,dewpointtemperature,groundminimumtemperaturepast12hours
2019-12-07,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2019-12-07 21:00:00,21,71.0,,0.0,,-16.0,-18.7,
2021-10-09,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2021-10-09 09:00:00,9,,190.0,4.0,,4.0,0.9,
2020-05-27,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2020-05-27 21:00:00,21,80.0,310.0,5.0,,5.2,1.7,
2021-04-28,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2021-04-28 21:00:00,21,,,0.0,,-10.4,-11.7,
2021-06-19,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2021-06-19 09:00:00,9,,80.0,3.0,,23.3,9.8,
2022-10-23,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2022-10-23 12:00:00,12,80.0,180.0,3.0,,2.0,0.9,
2019-10-17,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2019-10-17 18:00:00,18,10.0,,0.0,,-4.3,-4.5,
2021-10-17,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2021-10-17 03:00:00,3,,330.0,2.0,,-0.7,-4.9,
2022-12-23,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2022-12-23 03:00:00,3,71.0,30.0,1.0,,-32.8,-35.8,
2022-08-05,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2022-08-05 03:00:00,3,,60.0,2.0,,18.1,12.4,
2022-06-24,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2022-06-24 03:00:00,3,,30.0,2.0,,19.5,13.6,
2020-08-28,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2020-08-28 15:00:00,15,,70.0,1.0,,14.8,11.1,
2020-10-01,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2020-10-01 06:00:00,6,,210.0,2.0,,2.0,-1.7,
