observation_date,meteoname_with_id,subject_name,station_identifier,station_name,observation_ts,observation_period,presentweather,winddirection,windspeed,maximumwindgustspeed,airtemperature,dewpointtemperature,groundminimumtemperaturepast12hours
2022-11-04,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2022-11-04 15:00:00,15,86.0,280.0,4.0,12.0,-11.0,-13.7,
2022-05-09,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2022-05-09 09:00:00,9,,330.0,4.0,10.0,0.1,-11.7,
2020-04-27,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2020-04-27 21:00:00,21,2.0,220.0,5.0,,3.5,-3.9,
2020-01-22,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2020-01-22 12:00:00,12,71.0,230.0,5.0,,-34.5,-37.4,
2022-02-25,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2022-02-25 18:00:00,18,,320.0,3.0,,-22.5,-25.2,
2020-06-19,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2020-06-19 03:00:00,3,,190.0,1.0,,20.3,7.3,
2021-01-13,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2021-01-13 15:00:00,15,71.0,190.0,4.0,,-35.9,-38.6,
2021-11-29,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2021-11-29 00:00:00,0,71.0,250.0,1.0,,-24.3,-27.1,
2020-01-24,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2020-01-24 09:00:00,9,,,,,,,
2022-10-17,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2022-10-17 12:00:00,12,,220.0,4.0,,-2.9,-6.0,
2022-05-12,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2022-05-12 12:00:00,12,,260.0,4.0,,10.1,1.8,
2022-03-29,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2022-03-29 09:00:00,9,36.0,270.0,4.0,,-7.1,-18.5,
2020-01-14,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2020-01-14 09:00:00,9,71.0,220.0,4.0,,-23.2,-25.7,
2021-08-18,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2021-08-18 03:00:00,3,,240.0,4.0,,16.5,10.8,
2020-04-09,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2020-04-09 00:00:00,0,,190.0,4.0,,6.4,-7.7,
2020-05-01,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2020-05-01 03:00:00,3,,340.0,7.0,13.0,-6.0,-12.3,
